BCN,Extension,BudgetCenter,Year,Month,Model,POC,SerialNumber,Type,BeginRead,EndRead,Volume,Credits,Debits,UncollectedReason,Source,Comments,Date,ConnectedStatus,Reason
7166976,1,S178,2019,October,,,VMA558928,TotalBlackImpressions,12459,12459,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA558019,TotalBlackImpressions,6525,6525,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA558021,TotalBlackImpressions,1035752,1035752,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA558054,TotalBlackImpressions,107526,107526,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA558731,TotalBlackImpressions,23795,23795,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA558732,TotalBlackImpressions,37970,37970,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA558596,TotalBlackImpressions,37170,37170,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA557832,TotalBlackImpressions,215007,215007,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP535746,TotalColorImpressions,106326,106326,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP537198,TotalBlackImpressions,562620,562620,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP537198,TotalColorImpressions,347454,347454,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP537222,TotalBlackImpressions,558803,564117,5314,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP537222,TotalColorImpressions,126222,127240,1018,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP535205,TotalBlackImpressions,967661,967661,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP535205,TotalColorImpressions,123418,123418,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP535175,TotalBlackImpressions,141889,149518,7629,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP535175,TotalColorImpressions,3026,3201,175,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,8TB577462,TotalColorImpressions,24118,27969,3851,,,,DDCL,,43732,,
7166976,1,S178,2019,October,,,8TB577462,TotalBlackImpressions,33209,35198,1989,,,,DDCL,,43732,,
7166976,1,S178,2019,October,,,XKP540646,TotalBlackImpressions,393702,393702,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP540646,TotalColorImpressions,79012,79012,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP537115,TotalColorImpressions,4176,4222,46,,,,Tactical,High volume confirmed in DDCL 9/24,43724.40914,,
7166976,1,S178,2019,October,,,XKP541731,TotalBlackImpressions,136284,137171,887,,,,Tactical,High volume confirmed in DDCL 9/24,43725.07917,,
7166976,1,S178,2019,October,,,XKP541731,TotalColorImpressions,13882,14877,995,,,,Tactical,High volume confirmed in DDCL 9/24,43725.07917,,
7166976,1,S178,2019,October,,,XKP536300,TotalBlackImpressions,1142722,1211266,68544,,,,Tactical,High volume confirmed in DDCL 9/24,43724.40725,,
7166976,1,S178,2019,October,,,XKP536300,TotalColorImpressions,34897,42535,7638,,,,Tactical,High volume confirmed in DDCL 9/24,43724.40725,,
7166976,1,S178,2019,October,,,AE7149516,TotalBlackImpressions,43194,43194,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP536000,TotalBlackImpressions,371542,371542,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP536000,TotalColorImpressions,30370,30370,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP535078,TotalBlackImpressions,945714,945714,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP535078,TotalColorImpressions,95505,95505,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP536026,TotalBlackImpressions,1129844,1129844,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP536026,TotalColorImpressions,113945,113945,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP557428,TotalColorImpressions,8763,8763,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP557489,TotalColorImpressions,13016,13155,139,,,,Tactical,High volume confirmed in DDCL 9/24,43724.4049,,
7166976,1,S178,2019,October,,,XKP557763,TotalBlackImpressions,881904,881904,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP557763,TotalColorImpressions,93589,93589,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP557673,TotalBlackImpressions,431316,431316,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP557673,TotalColorImpressions,49475,49475,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA557830,TotalBlackImpressions,104050,104050,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,MX4321003,TotalColorImpressions,268,268,0,,,"Not in use, confirmed in System",0,Zero volume confirmed in DDCL 9/24,43723.65323,,
7166976,1,S178,2019,October,,,MX4318440,TotalColorImpressions,169045,170935,1890,,,,Tactical,High volume confirmed in DDCL 9/24,43724.4065,,
7166976,1,S178,2019,October,,,AE7147794,TotalBlackImpressions,98746,98746,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP533932,TotalColorImpressions,46512,46768,256,,,,Tactical,High volume confirmed in DDCL 9/24,43724.40976,,
7166976,1,S178,2019,October,,,XKP527817,TotalBlackImpressions,943148,1047338,104190,,,,Tactical,High volume confirmed in DDCL 9/24,43724.3227,,
7166976,1,S178,2019,October,,,XKP527817,TotalColorImpressions,187419,189194,1775,,,,Tactical,High volume confirmed in DDCL 9/24,43724.3227,,
7166976,1,S178,2019,October,,,XKP534539,TotalBlackImpressions,476591,476591,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP534539,TotalColorImpressions,17251,17251,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,AE7147793,TotalBlackImpressions,49877,49877,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP527881,TotalBlackImpressions,659846,665646,5800,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP527881,TotalColorImpressions,148867,151525,2658,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP533873,TotalBlackImpressions,373126,373126,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP533873,TotalColorImpressions,105138,105138,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP539452,TotalColorImpressions,45097,45097,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP539642,TotalColorImpressions,111634,116266,4632,,,,Tactical,High volume confirmed in DDCL 9/24,43724.86808,,
BCN,Extension,BudgetCenter,Year,Month,Model,POC,SerialNumber,Type,BeginRead,EndRead,#VALUE!,Credits,Debits,UncollectedReason,Source,Comments,Date,ConnectedStatus,Reason
7166976,1,S178,2019,September,,,AE7148690,TotalBlackImpressions,36021,36021,0,,,On exception report,,Removed / SO 000204403 / No reads found in IMP1 ,43698,,
7166976,1,S178,2019,September,,,XKP543115,TotalBlackImpressions,552299,552299,0,,,No POC available,,High volume could not be confirmed 8/28,43689.31685,,
7166976,1,S178,2019,September,,,VMA558766,TotalImpressions,20167,20167,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP543115,TotalColorImpressions,7744,7744,0,,,No POC available,,High volume could not be confirmed 8/28,43689.31685,,
7166976,1,S178,2019,September,,,XKP540695,TotalBlackImpressions,425442,425442,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP540695,TotalColorImpressions,515924,515924,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP542948,TotalBlackImpressions,527784,527784,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP542948,TotalColorImpressions,42071,42071,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP542893,TotalBlackImpressions,559239,559239,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP542893,TotalColorImpressions,63041,63041,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP543169,TotalBlackImpressions,760152,769764,9612,,,,MBR/XSM/XRM,,43705,,
7166976,1,S178,2019,September,,,XKP543169,TotalColorImpressions,49484,50421,937,,,,MBR/XSM/XRM,,43705,,
7166976,1,S178,2019,September,,,XKP540675,TotalBlackImpressions,849701,849701,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP540675,TotalColorImpressions,74608,74608,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP542887,TotalColorImpressions,11100,13153,2053,,,,Tactical,High volume confirmed in DDCL 8/28,43694.40346,,
7166976,1,S178,2019,September,,,XKP539889,TotalBlackImpressions,621521,621521,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP539299,TotalColorImpressions,28261,31007,2746,,,,Tactical,High volume confirmed in DDCL 8/28,43694.40999,,
7166976,1,S178,2019,September,,,XKP539642,TotalColorImpressions,109861,111634,1773,,,,Tactical,High volume confirmed in DDCL 8/28,43694.86808,,
7166976,1,S178,2019,September,,,XKP536449,TotalBlackImpressions,1205172,1205172,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP536449,TotalColorImpressions,206356,206356,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP536830,TotalBlackImpressions,565250,571570,6320,,,,MBR/XSM/XRM,,43705,,
7166976,1,S178,2019,September,,,XKP536830,TotalColorImpressions,29595,29935,340,,,,MBR/XSM/XRM,,43705,,
7166976,1,S178,2019,September,,,XKP558266,TotalBlackImpressions,15509,15509,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP558266,TotalColorImpressions,414,414,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP545570,TotalBlackImpressions,1375264,1375264,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP545570,TotalColorImpressions,180043,180043,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP545572,TotalBlackImpressions,1109359,1109359,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP545572,TotalColorImpressions,164215,164215,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP548045,TotalBlackImpressions,371501,371501,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP548045,TotalColorImpressions,14900,14900,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP557966,TotalBlackImpressions,653612,719466,65854,,,,MBR/XSM/XRM,,43705,,
7166976,1,S178,2019,September,,,XKP557966,TotalColorImpressions,46145,49935,3790,,,,MBR/XSM/XRM,,43705,,
7166976,1,S178,2019,September,,,XKP557764,TotalBlackImpressions,14353,23289,8936,,,,MBR/XSM/XRM,,43705,,
7166976,1,S178,2019,September,,,XKP557764,TotalColorImpressions,604,876,272,,,,MBR/XSM/XRM,,43705,,
7166976,1,S178,2019,September,,,XKP533611,TotalColorImpressions,175203,175203,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,AE7147458,TotalBlackImpressions,46262,46262,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP530077,TotalBlackImpressions,417915,417915,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP530077,TotalColorImpressions,19962,19962,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP534625,TotalColorImpressions,73007,73436,429,,,,DDCL,,43700,,
7166976,1,S178,2019,September,,,XKP527806,TotalBlackImpressions,1587099,1597016,9917,,,,MBR/XSM/XRM,,43705,,
7166976,1,S178,2019,September,,,XKP527806,TotalColorImpressions,139020,140612,1592,,,,MBR/XSM/XRM,,43705,,
7166976,1,S178,2019,September,,,XKP536898,TotalBlackImpressions,1732613,1749653,17040,,,,MBR/XSM/XRM,,43705,,
7166976,1,S178,2019,September,,,XKP536898,TotalColorImpressions,295755,297522,1767,,,,MBR/XSM/XRM,,43705,,
7166976,1,S178,2019,September,,,XKK398912,TotalBlackImpressions,1484383,1484383,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKK398912,TotalColorImpressions,89959,89959,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
7166976,1,S178,2019,September,,,XKP541347,TotalColorImpressions,11258,11258,0,,,No POC available,,Not in sources / IMP1 active / No POC available 8/28,43705,,
